0.000000000000000000e+00,2.457148623693385616e+02
1.000000000000000000e+00,4.317836183513903592e+01
1.000000000000000000e+01,4.094748504715872883e+01
2.000000000000000000e+01,4.772523713827570191e+01
3.000000000000000000e+01,5.790541250058659273e+01
4.000000000000000000e+01,7.917702109901131280e+02
5.000000000000000000e+01,2.828427380356712106e+01
6.000000000000000000e+01,1.936040127087145990e+01
7.000000000000000000e+01,1.381858475701893418e+01
8.000000000000000000e+01,1.764690704369217045e+01
9.000000000000000000e+01,1.336747789942301345e+01
1.000000000000000000e+02,1.274846340662011102e+01
1.100000000000000000e+02,1.383606855149157155e+01
1.200000000000000000e+02,1.250130439229351786e+01
1.300000000000000000e+02,9.260232669595184873e+00
1.400000000000000000e+02,1.196315603629042634e+01
1.500000000000000000e+02,1.289992630677436836e+01
1.600000000000000000e+02,1.368383478764911843e+01
1.700000000000000000e+02,1.148319507774936099e+01
1.800000000000000000e+02,1.086809008661827747e+01
1.900000000000000000e+02,1.030159046769590603e+01
2.000000000000000000e+02,9.387481415909970650e+00
2.100000000000000000e+02,1.045742401909335939e+01
2.200000000000000000e+02,1.052090167447958891e+01
2.300000000000000000e+02,1.079976532829060787e+01
2.400000000000000000e+02,1.096399483984806622e+01
2.500000000000000000e+02,1.015530397758647929e+01
2.600000000000000000e+02,1.087875542296660925e+01
2.700000000000000000e+02,1.041199931589214600e+01
2.800000000000000000e+02,1.170898302746373787e+01
2.900000000000000000e+02,9.144227176798125356e+00
3.000000000000000000e+02,1.049730908669755536e+01
3.100000000000000000e+02,1.043239317186126058e+01
3.200000000000000000e+02,9.839236351655108237e+00
3.300000000000000000e+02,1.173593044983019773e+01
3.400000000000000000e+02,1.145615351372201829e+01
3.500000000000000000e+02,1.088443364813646497e+01
3.600000000000000000e+02,1.159747855553315254e+01
3.700000000000000000e+02,1.033267094169695355e+01
3.800000000000000000e+02,1.145727932017508799e+01
3.900000000000000000e+02,1.003738686549606030e+01
4.000000000000000000e+02,1.036964002958969999e+01
4.100000000000000000e+02,1.002651562371453053e+01
4.200000000000000000e+02,1.089210285132371681e+01
4.300000000000000000e+02,1.061706184797752073e+01
4.400000000000000000e+02,1.026068035839751680e+01
4.500000000000000000e+02,8.671514013015817923e+00
4.600000000000000000e+02,1.286591923686976457e+01
4.700000000000000000e+02,9.287953036846115396e+00
4.800000000000000000e+02,1.169172735509562600e+01
4.900000000000000000e+02,1.072580274428884550e+01
5.000000000000000000e+02,9.534375542562976591e+00
5.100000000000000000e+02,1.066279938446358422e+01
5.200000000000000000e+02,9.322075606750239274e+00
5.300000000000000000e+02,1.026750788498751632e+01
5.400000000000000000e+02,9.797345749750045130e+00
5.500000000000000000e+02,1.178426874809966840e+01
5.600000000000000000e+02,1.042149876298228328e+01
5.700000000000000000e+02,9.748832774034307036e+00
5.800000000000000000e+02,1.064573461889671790e+01
5.900000000000000000e+02,1.069071741721182711e+01
6.000000000000000000e+02,8.407478167480018527e+00
6.100000000000000000e+02,9.569714854082816302e+00
6.200000000000000000e+02,9.928825742032218571e+00
6.300000000000000000e+02,1.119336282084781153e+01
6.400000000000000000e+02,9.341444867568657884e+00
6.500000000000000000e+02,1.008155906007910652e+01
6.600000000000000000e+02,9.883342709546141691e+00
6.700000000000000000e+02,1.081285497482058311e+01
6.800000000000000000e+02,9.875808367661328191e+00
6.900000000000000000e+02,1.184281853551115482e+01
7.000000000000000000e+02,9.898928525647491483e+00
7.100000000000000000e+02,8.806907445173933979e+00
7.200000000000000000e+02,1.096957437818466197e+01
7.300000000000000000e+02,9.585837556985495667e+00
7.400000000000000000e+02,9.130526230028793933e+00
7.500000000000000000e+02,1.041129546268209438e+01
7.600000000000000000e+02,1.195221864955833624e+01
7.700000000000000000e+02,9.596981586042840462e+00
7.800000000000000000e+02,1.056860159104119212e+01
7.900000000000000000e+02,9.135758650755366972e+00
8.000000000000000000e+02,1.023506898584237668e+01
8.100000000000000000e+02,1.019171556511252419e+01
8.200000000000000000e+02,9.505883205404590086e+00
8.300000000000000000e+02,9.696098228871932179e+00
8.400000000000000000e+02,1.031508435647517707e+01
8.500000000000000000e+02,9.868285618804819137e+00
8.600000000000000000e+02,9.541586799625662252e+00
8.700000000000000000e+02,1.050549019259599604e+01
8.800000000000000000e+02,1.148063973043196384e+01
8.900000000000000000e+02,1.012502117384554623e+01
9.000000000000000000e+02,1.157025760986793372e+01
9.100000000000000000e+02,9.941191409899367670e+00
9.200000000000000000e+02,9.239670705171317167e+00
9.300000000000000000e+02,9.613846303142366878e+00
9.400000000000000000e+02,1.179307554490991272e+01
9.500000000000000000e+02,8.917552024071094152e+00
9.600000000000000000e+02,1.030506731504025630e+01
9.700000000000000000e+02,9.503089511347713625e+00
9.800000000000000000e+02,9.798008322016563909e+00
9.900000000000000000e+02,9.822993871991300807e+00
1.000000000000000000e+03,9.512831119842426020e+00
1.010000000000000000e+03,9.537004290238389359e+00
1.020000000000000000e+03,9.106422112541348923e+00
1.030000000000000000e+03,1.111773508869466909e+01
1.040000000000000000e+03,9.935610519811234553e+00
1.050000000000000000e+03,1.041548364985592379e+01
1.060000000000000000e+03,9.828814259031213751e+00
1.070000000000000000e+03,1.027816263571678412e+01
1.080000000000000000e+03,9.172411716669415682e+00
1.090000000000000000e+03,1.054137839421341383e+01
1.100000000000000000e+03,9.422312094980499708e+00
1.110000000000000000e+03,1.117798558727404057e+01
1.120000000000000000e+03,9.685640823200643013e+00
1.130000000000000000e+03,9.733621190590092453e+00
1.140000000000000000e+03,1.006637179003902816e+01
1.150000000000000000e+03,1.009397654336738981e+01
1.160000000000000000e+03,8.955628201453514237e+00
1.170000000000000000e+03,8.993546012089147723e+00
1.180000000000000000e+03,9.227951213527891383e+00
1.190000000000000000e+03,9.239846441405127564e+00
1.200000000000000000e+03,1.014141286877184456e+01
1.210000000000000000e+03,9.355141073731960688e+00
1.220000000000000000e+03,9.220175895463786020e+00
1.230000000000000000e+03,1.042809515486832517e+01
1.240000000000000000e+03,9.943957436226597224e+00
1.250000000000000000e+03,1.035328684144219835e+01
1.260000000000000000e+03,1.056402094181269469e+01
1.270000000000000000e+03,1.025893909930281822e+01
1.280000000000000000e+03,9.563641041665080778e+00
1.290000000000000000e+03,1.016765111469018379e+01
1.300000000000000000e+03,1.012728749412980100e+01
1.310000000000000000e+03,1.054265662004769233e+01
1.320000000000000000e+03,9.574229515161972515e+00
1.330000000000000000e+03,8.894732863087657648e+00
1.340000000000000000e+03,9.401836143881304508e+00
1.350000000000000000e+03,1.039719636405993874e+01
1.360000000000000000e+03,1.210848984929225480e+01
1.370000000000000000e+03,8.801580710491821335e+00
1.380000000000000000e+03,9.269425447032626053e+00
1.390000000000000000e+03,8.781238190920555908e+00
1.400000000000000000e+03,1.027027766609379000e+01
1.410000000000000000e+03,9.896374642740937588e+00
1.420000000000000000e+03,1.008602594972351874e+01
1.430000000000000000e+03,1.068614586487036355e+01
1.440000000000000000e+03,1.227404327575254506e+01
1.450000000000000000e+03,1.176317670820614047e+01
1.460000000000000000e+03,9.272294987729873483e+00
1.470000000000000000e+03,9.469643254792016407e+00
1.480000000000000000e+03,9.885182298830326175e+00
1.490000000000000000e+03,1.134756105769933043e+01
1.500000000000000000e+03,1.047954147398288960e+01
1.510000000000000000e+03,9.005490282231312094e+00
1.520000000000000000e+03,9.739652203577337630e+00
1.530000000000000000e+03,1.038640477346674018e+01
1.540000000000000000e+03,9.818719296318773715e+00
1.550000000000000000e+03,9.328700384022145187e+00
1.560000000000000000e+03,9.067069384833585488e+00
1.570000000000000000e+03,9.651813489621273945e+00
1.580000000000000000e+03,1.071924132143965025e+01
1.590000000000000000e+03,9.166581705797939961e+00
1.600000000000000000e+03,1.023211910866299590e+01
1.610000000000000000e+03,9.491618826573624546e+00
1.620000000000000000e+03,1.082024696105541750e+01
1.630000000000000000e+03,1.107863283774309693e+01
1.640000000000000000e+03,1.155378187285532299e+01
1.650000000000000000e+03,1.019239019822907544e+01
1.660000000000000000e+03,9.112155436636626860e+00
1.670000000000000000e+03,1.057985847911089294e+01
