0.000000000000000000e+00,1.721066452834630240e+02
1.000000000000000000e+00,6.827865186507294482e+01
1.000000000000000000e+01,1.056487557976204812e+02
2.000000000000000000e+01,4.233949598907143752e+01
3.000000000000000000e+01,4.551987032225189012e+01
4.000000000000000000e+01,3.478972127990587637e+01
5.000000000000000000e+01,3.197453365587963248e+01
6.000000000000000000e+01,2.449193441824728978e+01
7.000000000000000000e+01,2.304213623642762343e+01
8.000000000000000000e+01,2.298751164569185335e+01
9.000000000000000000e+01,2.224834387271816638e+01
1.000000000000000000e+02,2.316805290146839980e+01
1.100000000000000000e+02,2.159691055327942877e+01
1.200000000000000000e+02,1.975512175545352278e+01
1.300000000000000000e+02,2.086506127424256007e+01
1.400000000000000000e+02,2.286106806091341070e+01
1.500000000000000000e+02,2.032500800439540356e+01
1.600000000000000000e+02,1.906266286820221012e+01
1.700000000000000000e+02,1.942432622037549450e+01
1.800000000000000000e+02,1.948834266089233580e+01
1.900000000000000000e+02,1.929935881439188705e+01
2.000000000000000000e+02,1.970786765429332732e+01
2.100000000000000000e+02,1.836966291488063163e+01
2.200000000000000000e+02,1.896533370300571164e+01
2.300000000000000000e+02,1.914416843692516323e+01
2.400000000000000000e+02,2.195621001986594223e+01
2.500000000000000000e+02,1.823849245518393047e+01
2.600000000000000000e+02,1.893523366676868847e+01
2.700000000000000000e+02,1.872199390069027203e+01
2.800000000000000000e+02,1.950750046228995416e+01
2.900000000000000000e+02,1.874373530483369166e+01
3.000000000000000000e+02,1.946557795762871734e+01
3.100000000000000000e+02,1.867444544739005963e+01
3.200000000000000000e+02,1.909674565657493517e+01
3.300000000000000000e+02,1.883575616525298813e+01
3.400000000000000000e+02,1.950022771664737320e+01
3.500000000000000000e+02,1.808106684962490363e+01
3.600000000000000000e+02,1.886133308606707004e+01
3.700000000000000000e+02,2.115208572504167250e+01
3.800000000000000000e+02,2.163525924591530014e+01
3.900000000000000000e+02,1.947333085074087222e+01
4.000000000000000000e+02,1.991418608426308268e+01
4.100000000000000000e+02,1.965527144725447073e+01
4.200000000000000000e+02,2.059652069436936017e+01
4.300000000000000000e+02,1.981873299399851973e+01
4.400000000000000000e+02,2.062047849910086939e+01
4.500000000000000000e+02,2.167561366772476816e+01
4.600000000000000000e+02,2.108351061423361017e+01
4.700000000000000000e+02,2.084724191861943510e+01
4.800000000000000000e+02,2.609175203169113999e+01
4.900000000000000000e+02,2.169753973405750003e+01
5.000000000000000000e+02,2.140107210895569523e+01
5.100000000000000000e+02,2.151039017794829533e+01
5.200000000000000000e+02,2.211381471787895237e+01
5.300000000000000000e+02,2.096606465590643253e+01
5.400000000000000000e+02,2.095284328795176521e+01
5.500000000000000000e+02,2.049233003325466740e+01
5.600000000000000000e+02,2.179857616676807197e+01
5.700000000000000000e+02,2.063347594438473465e+01
5.800000000000000000e+02,2.053697553766246742e+01
5.900000000000000000e+02,2.072813831753265390e+01
6.000000000000000000e+02,2.098588194503945914e+01
6.100000000000000000e+02,2.048987347343305743e+01
6.200000000000000000e+02,2.079180451298805821e+01
6.300000000000000000e+02,2.008349041371921473e+01
6.400000000000000000e+02,2.156484665930470612e+01
6.500000000000000000e+02,2.064771626580350983e+01
6.600000000000000000e+02,2.160584094290077672e+01
6.700000000000000000e+02,2.092809916533609993e+01
6.800000000000000000e+02,2.057082030694765251e+01
6.900000000000000000e+02,2.059802009214217833e+01
7.000000000000000000e+02,2.124486045776785303e+01
7.100000000000000000e+02,2.063657438518215415e+01
7.200000000000000000e+02,2.051882095428835484e+01
7.300000000000000000e+02,2.195046375562049690e+01
7.400000000000000000e+02,2.188534325172938466e+01
7.500000000000000000e+02,2.069583268926769293e+01
7.600000000000000000e+02,2.062124896640095173e+01
7.700000000000000000e+02,2.135913366820266646e+01
